"","thresholds","TPR","FPR","NB","time","model"
"1429",0.033723840121347,0.118884897810413,0.881115102189587,0.0881332492977581,12,"All-12"
"1430",0.035544481854483,0.118884897810413,0.881115102189587,0.0864118815102837,12,"All-12"
"1431",0.0362362473368683,0.118884897810413,0.881115102189587,0.085756130841365,12,"All-12"
"1432",0.0368848554630413,0.118884897810413,0.881115102189587,0.0851404349858862,12,"All-12"
"1433",0.0370310740187602,0.118884897810413,0.881115102189587,0.0850015214231816,12,"All-12"
"1434",0.037412182815887,0.118884897810413,0.881115102189587,0.0846392542478465,12,"All-12"
"1435",0.0377927465241658,0.118884897810413,0.881115102189587,0.0842772188562425,12,"All-12"
"1436",0.0378935102095579,0.118884897810413,0.881115102189587,0.0841813130462259,12,"All-12"
"1437",0.0379787076670954,0.118884897810413,0.881115102189587,0.0841002073323341,12,"All-12"
"1438",0.0388000993374042,0.118884897810413,0.881115102189587,0.0833175267889672,12,"All-12"
"1439",0.0388109794942676,0.118884897810413,0.881115102189587,0.0833071504229355,12,"All-12"
"1440",0.0392100307948549,0.118884897810413,0.881115102189587,0.0829264142729053,12,"All-12"
"1441",0.0392122897586444,0.118884897810413,0.881115102189587,0.0829242580879329,12,"All-12"
"1442",0.0405721328741433,0.118884897810413,0.881115102189587,0.0816244426700568,12,"All-12"
"1443",0.0406632245731715,0.118884897810413,0.881115102189587,0.081537240352783,12,"All-12"
"1444",0.0407769800586252,0.118884897810413,0.881115102189587,0.0814283186787586,12,"All-12"
"1445",0.0410027439095619,0.118884897810413,0.881115102189587,0.0812120716782385,12,"All-12"
"1446",0.0410947815554947,0.118884897810413,0.881115102189587,0.0811238845702662,12,"All-12"
"1447",0.0411595028514619,0.118884897810413,0.881115102189587,0.0810618608518264,12,"All-12"
"1448",0.0415051006555492,0.118884897810413,0.881115102189587,0.0807305257521832,12,"All-12"
"1449",0.0415982412947037,0.118884897810413,0.881115102189587,0.0806411881173042,12,"All-12"
"1450",0.0419312438372713,0.118884897810413,0.881115102189587,0.0803216402561308,12,"All-12"
"1451",0.0420970265068904,0.118884897810413,0.881115102189587,0.0801624730566458,12,"All-12"
"1452",0.0426490173908523,0.118884897810413,0.881115102189587,0.0796321117379422,12,"All-12"
"1453",0.0430368605991961,0.118884897810413,0.881115102189587,0.079259100051344,12,"All-12"
"1454",0.0430816491674463,0.118884897810413,0.881115102189587,0.0792160047688654,12,"All-12"
"1455",0.0431333606921374,0.118884897810413,0.881115102189587,0.0791662432427044,12,"All-12"
"1456",0.0434829898882717,0.118884897810413,0.881115102189587,0.0788296571049306,12,"All-12"
"1457",0.0436547668075518,0.118884897810413,0.881115102189587,0.0786641982328176,12,"All-12"
"1458",0.0442267080680402,0.118884897810413,0.881115102189587,0.0781128646014596,12,"All-12"
"1459",0.0446926284086591,0.118884897810413,0.881115102189587,0.0776632439024991,12,"All-12"
"1460",0.0462405635624523,0.118884897810413,0.881115102189587,0.0761663072182008,12,"All-12"
"1461",0.0463022034575413,0.118884897810413,0.881115102189587,0.076106597515495,12,"All-12"
"1462",0.0463440717905715,0.118884897810413,0.881115102189587,0.0760660358459081,12,"All-12"
"1463",0.04672985794677,0.118884897810413,0.881115102189587,0.0756921219710389,12,"All-12"
"1464",0.0477847861759321,0.118884897810413,0.881115102189587,0.0746681113704797,12,"All-12"
"1465",0.0488140044494041,0.118884897810413,0.881115102189587,0.0736668681927428,12,"All-12"
"1466",0.049053008146336,0.118884897810413,0.881115102189587,0.0734340507539276,12,"All-12"
"1467",0.0492345678719198,0.118884897810413,0.881115102189587,0.073257112201267,12,"All-12"
"1468",0.0495474977060153,0.118884897810413,0.881115102189587,0.0729519885917988,12,"All-12"
"1469",0.0497379919010834,0.118884897810413,0.881115102189587,0.0727661479886624,12,"All-12"
"1470",0.0500531694543969,0.118884897810413,0.881115102189587,0.0724585062476415,12,"All-12"
"1471",0.0501857604655365,0.118884897810413,0.881115102189587,0.0723290244401347,12,"All-12"
"1472",0.0521149246276823,0.118884897810413,0.881115102189587,0.0704410006207809,12,"All-12"
"1473",0.0523249945805843,0.118884897810413,0.881115102189587,0.0702349464206569,12,"All-12"
"1474",0.0524417444342817,0.118884897810413,0.881115102189587,0.070120388889929,12,"All-12"
"1475",0.0525804860222486,0.118884897810413,0.881115102189587,0.0699842158726331,12,"All-12"
"1476",0.0537087600932371,0.118884897810413,0.881115102189587,0.0688753472172027,12,"All-12"
"1477",0.054274806630595,0.118884897810413,0.881115102189587,0.0683180395666806,12,"All-12"
"1478",0.0546844079120747,0.118884897810413,0.881115102189587,0.0679143456806185,12,"All-12"
"1479",0.054935057376157,0.118884897810413,0.881115102189587,0.0676671385743161,12,"All-12"
"1480",0.0556001626402644,0.118884897810413,0.881115102189587,0.0670105316272331,12,"All-12"
"1481",0.0556218876938015,0.118884897810413,0.881115102189587,0.0669890685650487,12,"All-12"
"1482",0.0557128815665242,0.118884897810413,0.881115102189587,0.0668991612939586,12,"All-12"
"1483",0.0558714064091839,0.118884897810413,0.881115102189587,0.066742488077359,12,"All-12"
"1484",0.056054131353594,0.118884897810413,0.881115102189587,0.0665618321386547,12,"All-12"
